event_id,eligible_candidate_count,has_recommendation,reference_station_id,label_method
DE000640,20,True,S022,eligible_candidates_documented_baseline_cost_v3
DE000641,6,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000642,6,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000643,6,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000644,6,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000645,4,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000646,3,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000647,2,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000648,1,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000649,20,True,S028,eligible_candidates_documented_baseline_cost_v3
DE000650,20,True,S028,eligible_candidates_documented_baseline_cost_v3
DE000651,20,True,S028,eligible_candidates_documented_baseline_cost_v3
DE000652,20,True,S028,eligible_candidates_documented_baseline_cost_v3
DE000653,0,False,,NO_ELIGIBLE_STATION
DE000654,0,False,,NO_ELIGIBLE_STATION
DE000655,0,False,,NO_ELIGIBLE_STATION
DE000656,0,False,,NO_ELIGIBLE_STATION
DE000657,20,True,S028,eligible_candidates_documented_baseline_cost_v3
DE000658,20,True,S028,eligible_candidates_documented_baseline_cost_v3
DE000659,0,False,,NO_ELIGIBLE_STATION
DE000660,0,False,,NO_ELIGIBLE_STATION
DE000661,0,False,,NO_ELIGIBLE_STATION
DE000662,0,False,,NO_ELIGIBLE_STATION
DE000663,0,False,,NO_ELIGIBLE_STATION
DE000664,0,False,,NO_ELIGIBLE_STATION
DE000665,6,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000666,5,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000667,4,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000668,4,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000669,3,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000670,3,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000671,3,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000672,3,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000689,1,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000690,1,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000691,1,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000692,1,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000693,1,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000694,0,False,,NO_ELIGIBLE_STATION
DE000695,0,False,,NO_ELIGIBLE_STATION
DE000696,0,False,,NO_ELIGIBLE_STATION
DE000697,20,True,S011,eligible_candidates_documented_baseline_cost_v3
DE000698,20,True,S011,eligible_candidates_documented_baseline_cost_v3
DE000699,20,True,S011,eligible_candidates_documented_baseline_cost_v3
DE000700,20,True,S011,eligible_candidates_documented_baseline_cost_v3
DE000701,20,True,S011,eligible_candidates_documented_baseline_cost_v3
DE000702,20,True,S011,eligible_candidates_documented_baseline_cost_v3
DE000703,20,True,S011,eligible_candidates_documented_baseline_cost_v3
DE000704,18,True,S011,eligible_candidates_documented_baseline_cost_v3
DE000705,6,True,S012,eligible_candidates_documented_baseline_cost_v3
DE000706,5,True,S012,eligible_candidates_documented_baseline_cost_v3
DE000707,4,True,S012,eligible_candidates_documented_baseline_cost_v3
DE000708,4,True,S012,eligible_candidates_documented_baseline_cost_v3
DE000709,4,True,S012,eligible_candidates_documented_baseline_cost_v3
DE000710,4,True,S012,eligible_candidates_documented_baseline_cost_v3
DE000711,3,True,S012,eligible_candidates_documented_baseline_cost_v3
DE000712,3,True,S012,eligible_candidates_documented_baseline_cost_v3
DE000713,1,True,S024,eligible_candidates_documented_baseline_cost_v3
DE000714,0,False,,NO_ELIGIBLE_STATION
DE000715,0,False,,NO_ELIGIBLE_STATION
DE000716,0,False,,NO_ELIGIBLE_STATION
DE000717,0,False,,NO_ELIGIBLE_STATION
DE000718,0,False,,NO_ELIGIBLE_STATION
DE000719,0,False,,NO_ELIGIBLE_STATION
DE000720,0,False,,NO_ELIGIBLE_STATION
DE000721,18,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000722,18,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000723,18,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000724,18,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000725,18,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000726,20,True,S022,eligible_candidates_documented_baseline_cost_v3
DE000727,20,True,S022,eligible_candidates_documented_baseline_cost_v3
DE000728,20,True,S022,eligible_candidates_documented_baseline_cost_v3
DE000729,20,True,S008,eligible_candidates_documented_baseline_cost_v3
DE000730,20,True,S008,eligible_candidates_documented_baseline_cost_v3
DE000731,20,True,S008,eligible_candidates_documented_baseline_cost_v3
DE000732,20,True,S008,eligible_candidates_documented_baseline_cost_v3
DE000733,20,True,S008,eligible_candidates_documented_baseline_cost_v3
DE000734,20,True,S008,eligible_candidates_documented_baseline_cost_v3
DE000735,20,True,S008,eligible_candidates_documented_baseline_cost_v3
DE000736,20,True,S008,eligible_candidates_documented_baseline_cost_v3
DE000737,9,True,S003,eligible_candidates_documented_baseline_cost_v3
DE000738,9,True,S018,eligible_candidates_documented_baseline_cost_v3
DE000739,9,True,S018,eligible_candidates_documented_baseline_cost_v3
DE000740,8,True,S018,eligible_candidates_documented_baseline_cost_v3
DE000741,6,True,S018,eligible_candidates_documented_baseline_cost_v3
DE000742,6,True,S018,eligible_candidates_documented_baseline_cost_v3
DE000743,5,True,S003,eligible_candidates_documented_baseline_cost_v3
DE000744,4,True,S003,eligible_candidates_documented_baseline_cost_v3
DE000745,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE000746,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE000747,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE000748,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE000749,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE000750,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE000751,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE000752,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE000753,20,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000754,20,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000755,20,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000756,20,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000757,20,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000758,20,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000759,20,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000760,20,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000761,1,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000762,1,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000763,1,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000764,0,False,,NO_ELIGIBLE_STATION
DE000765,0,False,,NO_ELIGIBLE_STATION
DE000766,0,False,,NO_ELIGIBLE_STATION
DE000767,0,False,,NO_ELIGIBLE_STATION
DE000768,0,False,,NO_ELIGIBLE_STATION
DE000801,20,True,S026,eligible_candidates_documented_baseline_cost_v3
DE000802,20,True,S026,eligible_candidates_documented_baseline_cost_v3
DE000803,20,True,S026,eligible_candidates_documented_baseline_cost_v3
DE000804,20,True,S026,eligible_candidates_documented_baseline_cost_v3
DE000805,20,True,S026,eligible_candidates_documented_baseline_cost_v3
DE000806,20,True,S026,eligible_candidates_documented_baseline_cost_v3
DE000807,20,True,S026,eligible_candidates_documented_baseline_cost_v3
DE000808,20,True,S007,eligible_candidates_documented_baseline_cost_v3
DE000809,8,True,S012,eligible_candidates_documented_baseline_cost_v3
DE000810,8,True,S012,eligible_candidates_documented_baseline_cost_v3
DE000811,7,True,S012,eligible_candidates_documented_baseline_cost_v3
DE000812,6,True,S003,eligible_candidates_documented_baseline_cost_v3
DE000813,6,True,S012,eligible_candidates_documented_baseline_cost_v3
DE000814,6,True,S012,eligible_candidates_documented_baseline_cost_v3
DE000815,4,True,S012,eligible_candidates_documented_baseline_cost_v3
DE000816,4,True,S012,eligible_candidates_documented_baseline_cost_v3
DE000817,20,True,S008,eligible_candidates_documented_baseline_cost_v3
DE000818,20,True,S008,eligible_candidates_documented_baseline_cost_v3
DE000819,20,True,S008,eligible_candidates_documented_baseline_cost_v3
DE000820,20,True,S008,eligible_candidates_documented_baseline_cost_v3
DE000821,20,True,S008,eligible_candidates_documented_baseline_cost_v3
DE000822,20,True,S008,eligible_candidates_documented_baseline_cost_v3
DE000823,20,True,S008,eligible_candidates_documented_baseline_cost_v3
DE000824,1,True,S010,eligible_candidates_documented_baseline_cost_v3
DE000825,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE000826,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE000827,1,True,S010,eligible_candidates_documented_baseline_cost_v3
DE000828,1,True,S010,eligible_candidates_documented_baseline_cost_v3
DE000829,1,True,S010,eligible_candidates_documented_baseline_cost_v3
DE000830,1,True,S010,eligible_candidates_documented_baseline_cost_v3
DE000831,1,True,S010,eligible_candidates_documented_baseline_cost_v3
DE000832,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE000833,6,True,S024,eligible_candidates_documented_baseline_cost_v3
DE000834,6,True,S024,eligible_candidates_documented_baseline_cost_v3
DE000835,5,True,S024,eligible_candidates_documented_baseline_cost_v3
DE000836,4,True,S024,eligible_candidates_documented_baseline_cost_v3
DE000837,4,True,S024,eligible_candidates_documented_baseline_cost_v3
DE000838,4,True,S024,eligible_candidates_documented_baseline_cost_v3
DE000839,4,True,S024,eligible_candidates_documented_baseline_cost_v3
DE000840,3,True,S024,eligible_candidates_documented_baseline_cost_v3
DE000857,0,False,,NO_ELIGIBLE_STATION
DE000858,0,False,,NO_ELIGIBLE_STATION
DE000859,0,False,,NO_ELIGIBLE_STATION
DE000860,0,False,,NO_ELIGIBLE_STATION
DE000861,0,False,,NO_ELIGIBLE_STATION
DE000862,0,False,,NO_ELIGIBLE_STATION
DE000863,0,False,,NO_ELIGIBLE_STATION
DE000864,0,False,,NO_ELIGIBLE_STATION
DE000865,20,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000866,20,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000867,18,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000868,18,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000869,18,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000870,18,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000871,18,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000872,17,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000873,4,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000874,4,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000875,4,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000876,1,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000877,1,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000878,1,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000879,1,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000880,1,True,S027,eligible_candidates_documented_baseline_cost_v3
DE000881,7,True,S003,eligible_candidates_documented_baseline_cost_v3
DE000882,6,True,S003,eligible_candidates_documented_baseline_cost_v3
DE000883,4,True,S018,eligible_candidates_documented_baseline_cost_v3
DE000884,4,True,S018,eligible_candidates_documented_baseline_cost_v3
DE000885,4,True,S018,eligible_candidates_documented_baseline_cost_v3
DE000886,3,True,S003,eligible_candidates_documented_baseline_cost_v3
DE000887,4,True,S010,eligible_candidates_documented_baseline_cost_v3
DE000888,2,True,S003,eligible_candidates_documented_baseline_cost_v3
DE000889,17,True,S017,eligible_candidates_documented_baseline_cost_v3
DE000890,17,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000891,17,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000892,17,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000893,17,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000894,17,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000895,17,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000896,17,True,S016,eligible_candidates_documented_baseline_cost_v3
DE000897,17,True,S014,eligible_candidates_documented_baseline_cost_v3
DE000898,17,True,S014,eligible_candidates_documented_baseline_cost_v3
DE000899,17,True,S014,eligible_candidates_documented_baseline_cost_v3
DE000900,17,True,S014,eligible_candidates_documented_baseline_cost_v3
DE000901,17,True,S014,eligible_candidates_documented_baseline_cost_v3
DE000902,17,True,S014,eligible_candidates_documented_baseline_cost_v3
DE000903,17,True,S014,eligible_candidates_documented_baseline_cost_v3
DE000904,17,True,S014,eligible_candidates_documented_baseline_cost_v3
DE000905,0,False,,NO_ELIGIBLE_STATION
DE000906,0,False,,NO_ELIGIBLE_STATION
DE000907,0,False,,NO_ELIGIBLE_STATION
DE000908,0,False,,NO_ELIGIBLE_STATION
DE000909,0,False,,NO_ELIGIBLE_STATION
DE000910,0,False,,NO_ELIGIBLE_STATION
DE000911,0,False,,NO_ELIGIBLE_STATION
DE000912,0,False,,NO_ELIGIBLE_STATION
DE000913,17,True,S022,eligible_candidates_documented_baseline_cost_v3
DE000914,17,True,S022,eligible_candidates_documented_baseline_cost_v3
DE000915,17,True,S022,eligible_candidates_documented_baseline_cost_v3
DE000916,17,True,S022,eligible_candidates_documented_baseline_cost_v3
DE000917,17,True,S022,eligible_candidates_documented_baseline_cost_v3
DE000918,17,True,S022,eligible_candidates_documented_baseline_cost_v3
DE000919,19,True,S022,eligible_candidates_documented_baseline_cost_v3
DE000920,19,True,S022,eligible_candidates_documented_baseline_cost_v3
DE000921,17,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000922,17,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000923,17,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000924,19,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000925,19,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000926,19,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000927,19,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000928,19,True,S025,eligible_candidates_documented_baseline_cost_v3
DE000929,0,False,,NO_ELIGIBLE_STATION
DE000930,0,False,,NO_ELIGIBLE_STATION
DE000931,0,False,,NO_ELIGIBLE_STATION
DE000932,0,False,,NO_ELIGIBLE_STATION
DE000933,0,False,,NO_ELIGIBLE_STATION
DE000934,0,False,,NO_ELIGIBLE_STATION
DE000935,0,False,,NO_ELIGIBLE_STATION
DE000936,0,False,,NO_ELIGIBLE_STATION
DE000969,19,True,S004,eligible_candidates_documented_baseline_cost_v3
DE000970,19,True,S004,eligible_candidates_documented_baseline_cost_v3
DE000971,19,True,S004,eligible_candidates_documented_baseline_cost_v3
DE000972,19,True,S004,eligible_candidates_documented_baseline_cost_v3
DE000973,19,True,S004,eligible_candidates_documented_baseline_cost_v3
DE000974,19,True,S004,eligible_candidates_documented_baseline_cost_v3
DE000975,19,True,S004,eligible_candidates_documented_baseline_cost_v3
DE000976,19,True,S004,eligible_candidates_documented_baseline_cost_v3
DE000977,4,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000978,4,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000979,4,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000980,4,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000981,4,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000982,3,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000983,3,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000984,3,True,S006,eligible_candidates_documented_baseline_cost_v3
DE000985,19,True,S023,eligible_candidates_documented_baseline_cost_v3
DE000986,19,True,S023,eligible_candidates_documented_baseline_cost_v3
DE000987,19,True,S023,eligible_candidates_documented_baseline_cost_v3
DE000988,19,True,S023,eligible_candidates_documented_baseline_cost_v3
DE000989,19,True,S023,eligible_candidates_documented_baseline_cost_v3
DE000990,19,True,S023,eligible_candidates_documented_baseline_cost_v3
DE000991,19,True,S023,eligible_candidates_documented_baseline_cost_v3
DE000992,19,True,S023,eligible_candidates_documented_baseline_cost_v3
DE000993,0,False,,NO_ELIGIBLE_STATION
DE000994,0,False,,NO_ELIGIBLE_STATION
DE000995,0,False,,NO_ELIGIBLE_STATION
DE000996,0,False,,NO_ELIGIBLE_STATION
DE000997,0,False,,NO_ELIGIBLE_STATION
DE000998,20,True,S005,eligible_candidates_documented_baseline_cost_v3
DE000999,20,True,S005,eligible_candidates_documented_baseline_cost_v3
DE001000,20,True,S005,eligible_candidates_documented_baseline_cost_v3
DE001001,1,True,S006,eligible_candidates_documented_baseline_cost_v3
DE001002,0,False,,NO_ELIGIBLE_STATION
DE001003,0,False,,NO_ELIGIBLE_STATION
DE001004,0,False,,NO_ELIGIBLE_STATION
DE001005,0,False,,NO_ELIGIBLE_STATION
DE001006,0,False,,NO_ELIGIBLE_STATION
DE001007,0,False,,NO_ELIGIBLE_STATION
DE001008,0,False,,NO_ELIGIBLE_STATION
DE001025,3,True,S003,eligible_candidates_documented_baseline_cost_v3
DE001026,3,True,S003,eligible_candidates_documented_baseline_cost_v3
DE001027,4,True,S003,eligible_candidates_documented_baseline_cost_v3
DE001028,2,True,S003,eligible_candidates_documented_baseline_cost_v3
DE001029,1,True,S003,eligible_candidates_documented_baseline_cost_v3
DE001030,0,False,,NO_ELIGIBLE_STATION
DE001031,0,False,,NO_ELIGIBLE_STATION
DE001032,0,False,,NO_ELIGIBLE_STATION
DE001033,19,True,S014,eligible_candidates_documented_baseline_cost_v3
DE001034,19,True,S014,eligible_candidates_documented_baseline_cost_v3
DE001035,19,True,S014,eligible_candidates_documented_baseline_cost_v3
DE001036,19,True,S014,eligible_candidates_documented_baseline_cost_v3
DE001037,19,True,S014,eligible_candidates_documented_baseline_cost_v3
DE001038,19,True,S014,eligible_candidates_documented_baseline_cost_v3
DE001039,19,True,S014,eligible_candidates_documented_baseline_cost_v3
DE001040,19,True,S014,eligible_candidates_documented_baseline_cost_v3
DE001041,1,True,S027,eligible_candidates_documented_baseline_cost_v3
DE001042,1,True,S027,eligible_candidates_documented_baseline_cost_v3
DE001043,0,False,,NO_ELIGIBLE_STATION
DE001044,0,False,,NO_ELIGIBLE_STATION
DE001045,0,False,,NO_ELIGIBLE_STATION
DE001046,0,False,,NO_ELIGIBLE_STATION
DE001047,0,False,,NO_ELIGIBLE_STATION
DE001048,0,False,,NO_ELIGIBLE_STATION
DE001049,1,True,S020,eligible_candidates_documented_baseline_cost_v3
DE001050,1,True,S020,eligible_candidates_documented_baseline_cost_v3
DE001051,1,True,S020,eligible_candidates_documented_baseline_cost_v3
DE001052,0,False,,NO_ELIGIBLE_STATION
DE001053,1,True,S025,eligible_candidates_documented_baseline_cost_v3
DE001054,1,True,S025,eligible_candidates_documented_baseline_cost_v3
DE001055,1,True,S025,eligible_candidates_documented_baseline_cost_v3
DE001056,1,True,S025,eligible_candidates_documented_baseline_cost_v3
DE001057,19,True,S028,eligible_candidates_documented_baseline_cost_v3
DE001058,18,True,S023,eligible_candidates_documented_baseline_cost_v3
DE001059,18,True,S023,eligible_candidates_documented_baseline_cost_v3
DE001060,18,True,S023,eligible_candidates_documented_baseline_cost_v3
DE001061,18,True,S023,eligible_candidates_documented_baseline_cost_v3
DE001062,18,True,S023,eligible_candidates_documented_baseline_cost_v3
DE001063,18,True,S023,eligible_candidates_documented_baseline_cost_v3
DE001064,18,True,S023,eligible_candidates_documented_baseline_cost_v3
DE001065,18,True,S029,eligible_candidates_documented_baseline_cost_v3
DE001066,18,True,S029,eligible_candidates_documented_baseline_cost_v3
DE001067,18,True,S029,eligible_candidates_documented_baseline_cost_v3
DE001068,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE001069,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE001070,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE001071,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE001072,20,True,S029,eligible_candidates_documented_baseline_cost_v3
DE001073,0,False,,NO_ELIGIBLE_STATION
DE001074,0,False,,NO_ELIGIBLE_STATION
DE001075,0,False,,NO_ELIGIBLE_STATION
DE001076,0,False,,NO_ELIGIBLE_STATION
DE001077,0,False,,NO_ELIGIBLE_STATION
DE001078,0,False,,NO_ELIGIBLE_STATION
DE001079,0,False,,NO_ELIGIBLE_STATION
DE001080,0,False,,NO_ELIGIBLE_STATION
DE001081,20,True,S020,eligible_candidates_documented_baseline_cost_v3
DE001082,20,True,S020,eligible_candidates_documented_baseline_cost_v3
DE001083,20,True,S020,eligible_candidates_documented_baseline_cost_v3
DE001084,20,True,S020,eligible_candidates_documented_baseline_cost_v3
DE001085,20,True,S020,eligible_candidates_documented_baseline_cost_v3
DE001086,20,True,S020,eligible_candidates_documented_baseline_cost_v3
DE001087,20,True,S020,eligible_candidates_documented_baseline_cost_v3
DE001088,20,True,S020,eligible_candidates_documented_baseline_cost_v3
DE001089,20,True,S019,eligible_candidates_documented_baseline_cost_v3
DE001090,20,True,S019,eligible_candidates_documented_baseline_cost_v3
DE001091,20,True,S019,eligible_candidates_documented_baseline_cost_v3
DE001092,20,True,S019,eligible_candidates_documented_baseline_cost_v3
DE001093,20,True,S019,eligible_candidates_documented_baseline_cost_v3
DE001094,20,True,S019,eligible_candidates_documented_baseline_cost_v3
DE001095,20,True,S019,eligible_candidates_documented_baseline_cost_v3
DE001096,20,True,S019,eligible_candidates_documented_baseline_cost_v3
DE001097,0,False,,NO_ELIGIBLE_STATION
DE001098,0,False,,NO_ELIGIBLE_STATION
DE001099,0,False,,NO_ELIGIBLE_STATION
DE001100,0,False,,NO_ELIGIBLE_STATION
DE001101,0,False,,NO_ELIGIBLE_STATION
DE001102,0,False,,NO_ELIGIBLE_STATION
DE001103,0,False,,NO_ELIGIBLE_STATION
DE001104,0,False,,NO_ELIGIBLE_STATION
DE001137,20,True,S022,eligible_candidates_documented_baseline_cost_v3
DE001138,20,True,S022,eligible_candidates_documented_baseline_cost_v3
DE001139,20,True,S022,eligible_candidates_documented_baseline_cost_v3
DE001140,20,True,S022,eligible_candidates_documented_baseline_cost_v3
DE001141,20,True,S022,eligible_candidates_documented_baseline_cost_v3
DE001142,20,True,S022,eligible_candidates_documented_baseline_cost_v3
DE001143,19,True,S016,eligible_candidates_documented_baseline_cost_v3
DE001144,19,True,S016,eligible_candidates_documented_baseline_cost_v3
DE001145,5,True,S009,eligible_candidates_documented_baseline_cost_v3
DE001146,4,True,S009,eligible_candidates_documented_baseline_cost_v3
DE001147,3,True,S009,eligible_candidates_documented_baseline_cost_v3
DE001148,3,True,S009,eligible_candidates_documented_baseline_cost_v3
DE001149,3,True,S009,eligible_candidates_documented_baseline_cost_v3
DE001150,0,False,,NO_ELIGIBLE_STATION
DE001151,0,False,,NO_ELIGIBLE_STATION
DE001152,0,False,,NO_ELIGIBLE_STATION
DE001153,19,True,S011,eligible_candidates_documented_baseline_cost_v3
DE001154,19,True,S011,eligible_candidates_documented_baseline_cost_v3
DE001155,19,True,S011,eligible_candidates_documented_baseline_cost_v3
DE001156,19,True,S011,eligible_candidates_documented_baseline_cost_v3
DE001157,19,True,S011,eligible_candidates_documented_baseline_cost_v3
DE001158,19,True,S011,eligible_candidates_documented_baseline_cost_v3
DE001159,19,True,S011,eligible_candidates_documented_baseline_cost_v3
DE001160,19,True,S011,eligible_candidates_documented_baseline_cost_v3
DE001161,19,True,S023,eligible_candidates_documented_baseline_cost_v3
DE001162,19,True,S023,eligible_candidates_documented_baseline_cost_v3
DE001163,19,True,S023,eligible_candidates_documented_baseline_cost_v3
DE001164,0,False,,NO_ELIGIBLE_STATION
DE001165,0,False,,NO_ELIGIBLE_STATION
DE001166,0,False,,NO_ELIGIBLE_STATION
DE001167,0,False,,NO_ELIGIBLE_STATION
DE001168,0,False,,NO_ELIGIBLE_STATION
DE001169,2,True,S009,eligible_candidates_documented_baseline_cost_v3
DE001170,2,True,S009,eligible_candidates_documented_baseline_cost_v3
DE001171,1,True,S009,eligible_candidates_documented_baseline_cost_v3
DE001172,0,False,,NO_ELIGIBLE_STATION
DE001173,0,False,,NO_ELIGIBLE_STATION
DE001174,0,False,,NO_ELIGIBLE_STATION
DE001175,0,False,,NO_ELIGIBLE_STATION
DE001176,0,False,,NO_ELIGIBLE_STATION
DE001193,3,True,S030,eligible_candidates_documented_baseline_cost_v3
DE001194,3,True,S030,eligible_candidates_documented_baseline_cost_v3
DE001195,3,True,S030,eligible_candidates_documented_baseline_cost_v3
DE001196,3,True,S030,eligible_candidates_documented_baseline_cost_v3
DE001197,2,True,S030,eligible_candidates_documented_baseline_cost_v3
DE001198,2,True,S030,eligible_candidates_documented_baseline_cost_v3
DE001199,2,True,S030,eligible_candidates_documented_baseline_cost_v3
DE001200,2,True,S030,eligible_candidates_documented_baseline_cost_v3
