event_id,trip_id,timestamp,snapshot_index,split,current_soc_pct,estimated_remaining_range_km,remaining_trip_distance_km,safety_reserve_km,consumption_wh_per_km,minimum_safe_soc_pct,battery_capacity_kwh,usable_capacity_kwh,charging_supported,swap_supported,vehicle_type,vehicle_model,trip_progress_pct
DE000519,T0020,2026-09-01T08:03:41.674326500+07:00,3,train,17.483,53.61,3.641,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,30.33
DE000522,T0020,2026-09-01T08:05:01.179308+07:00,4,train,17.276,52.98,3.007,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,42.47
DE000525,T0020,2026-09-01T08:06:26.232203+07:00,5,train,17.064,52.33,2.354,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,54.95
DE000528,T0020,2026-09-01T08:07:52.461531500+07:00,6,train,16.854,51.69,1.712,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,67.24
DE000531,T0020,2026-09-01T08:09:21.695652071+07:00,7,train,16.644,51.04,1.068,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,79.56
DE000534,T0020,2026-09-01T08:10:43.968720071+07:00,8,train,16.449,50.44,0.469,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,91.03
DE000537,T0021,2026-09-01T08:06:40.807871999+07:00,1,train,17.604,12.6,2.962,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,8.73
DE000541,T0021,2026-09-01T08:07:35.337351+07:00,2,train,17.022,12.18,2.545,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,21.57
DE000545,T0021,2026-09-01T08:08:27.993731714+07:00,3,train,16.472,11.79,2.152,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,33.69
DE000549,T0021,2026-09-01T08:09:38.125538500+07:00,4,train,15.92,11.39,1.757,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,45.87
DE000553,T0021,2026-09-01T08:10:56.761058499+07:00,5,train,15.37,11.0,1.363,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,57.98
DE000557,T0021,2026-09-01T08:11:39.837983499+07:00,6,train,14.835,10.62,0.981,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,69.78
DE000561,T0021,2026-09-01T08:12:25.586615499+07:00,7,train,14.334,10.26,0.622,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,80.84
DE000565,T0021,2026-09-01T08:12:52.811471499+07:00,8,train,13.806,9.88,0.244,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,92.49
DE000569,T0022,2026-09-01T08:13:15.704160+07:00,1,train,56.93,174.58,6.131,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,7.9
DE000572,T0022,2026-09-01T08:15:10.788263999+07:00,2,train,56.669,173.78,5.332,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,19.9
DE000575,T0022,2026-09-01T08:17:03.061694399+07:00,3,train,56.415,173.01,4.552,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,31.62
DE000578,T0022,2026-09-01T08:19:03.174829499+07:00,4,train,56.14,172.16,3.71,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,44.26
DE000581,T0022,2026-09-01T08:20:53.695837500+07:00,5,train,55.89,171.4,2.943,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,55.79
DE000584,T0022,2026-09-01T08:22:46.427821499+07:00,6,train,55.635,170.61,2.16,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,67.56
DE000587,T0022,2026-09-01T08:24:45.016861499+07:00,7,train,55.366,169.79,1.336,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,79.93
DE000590,T0022,2026-09-01T08:26:35.307354299+07:00,8,train,55.116,169.02,0.57,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,91.43
DE000593,T0023,2026-09-01T08:20:28.945875+07:00,1,train,67.138,205.89,7.898,1.185,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,8.97
DE000596,T0023,2026-09-01T08:23:48.130210576+07:00,2,train,66.761,204.73,6.743,1.011,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,22.29
DE000599,T0023,2026-09-01T08:26:50.859190363+07:00,3,train,66.377,203.56,5.566,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,35.85
DE000602,T0023,2026-09-01T08:29:09.173147061+07:00,4,train,66.029,202.49,4.499,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,48.15
DE000605,T0023,2026-09-01T08:31:34.352574164+07:00,5,train,65.68,201.42,3.43,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,60.47
DE000608,T0023,2026-09-01T08:34:34.307931857+07:00,6,train,65.299,200.25,2.261,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,73.94
DE000611,T0023,2026-09-01T08:37:12.864281857+07:00,7,train,64.956,199.2,1.208,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,86.08
DE000614,T0023,2026-09-01T08:39:32.860431857+07:00,8,train,64.656,198.28,0.289,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,96.67
DE000617,T0024,2026-09-01T08:24:51.395377142+07:00,1,train,11.623,8.32,2.824,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,8.73
DE000620,T0024,2026-09-01T08:25:49.741000+07:00,2,train,11.119,7.96,2.464,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,20.38
DE000623,T0024,2026-09-01T08:26:41.028028571+07:00,3,train,10.537,7.54,2.047,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,33.83
DE000626,T0024,2026-09-01T08:27:21.618131428+07:00,4,train,10.021,7.17,1.678,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,45.77
DE000629,T0024,2026-09-01T08:28:13.099642285+07:00,5,train,9.53,6.82,1.327,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,57.13
DE000632,T0024,2026-09-01T08:29:07.490129142+07:00,6,train,9.002,6.44,0.949,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,69.33
DE000635,T0024,2026-09-01T08:30:00.491441142+07:00,7,train,8.515,6.09,0.6,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,80.6
DE000638,T0024,2026-09-01T08:30:53.619857142+07:00,8,train,7.999,5.72,0.231,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,92.52
DE000641,T0025,2026-09-01T08:31:33.360200+07:00,1,train,17.848,54.73,5.274,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,8.13
DE000644,T0025,2026-09-01T08:33:43.737600+07:00,2,train,17.635,54.08,4.622,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,19.49
DE000647,T0025,2026-09-01T08:35:48.386600+07:00,3,train,17.432,53.46,3.999,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,30.34
DE000650,T0025,2026-09-01T08:38:06.027345454+07:00,4,train,17.208,52.77,3.31,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,42.33
DE000653,T0025,2026-09-01T08:40:26.843992+07:00,5,train,16.959,52.01,2.548,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,55.62
DE000656,T0025,2026-09-01T08:42:57.562925333+07:00,6,train,16.713,51.25,1.794,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,68.75
DE000659,T0025,2026-09-01T08:45:24.525975999+07:00,7,train,16.467,50.5,1.04,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,81.87
DE000662,T0025,2026-09-01T08:46:55.065831999+07:00,8,train,16.262,49.87,0.412,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,92.83
DE000665,T0026,2026-09-01T08:37:20.336447999+07:00,1,train,15.199,10.88,6.119,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,8.56
DE000669,T0026,2026-09-01T08:38:57.103075199+07:00,2,train,14.211,10.17,5.413,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,19.12
DE000673,T0026,2026-09-01T08:40:48.363495999+07:00,3,train,13.142,9.4,4.648,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,30.55
DE000677,T0026,2026-09-01T08:42:17.053456+07:00,4,train,11.964,8.56,3.805,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,43.15
DE000681,T0026,2026-09-01T08:44:08.856568+07:00,5,train,10.737,7.68,2.926,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,56.27
DE000685,T0026,2026-09-01T08:45:09.695398+07:00,6,train,9.671,6.92,2.164,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,67.66
DE000689,T0026,2026-09-01T08:46:20.641667714+07:00,7,train,8.621,6.17,1.413,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,78.89
DE000693,T0026,2026-09-01T08:47:47.440426857+07:00,8,train,7.428,5.31,0.559,1.0,45.0,15.0,1.5,1.38,True,True,EV_MOTORBIKE,EVO_LITE,91.65
DE000697,T0027,2026-09-01T08:42:32.519903999+07:00,1,train,17.684,12.65,2.751,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,7.59
DE000700,T0027,2026-09-01T08:43:26.888617714+07:00,2,train,17.153,12.27,2.37,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,20.36
DE000703,T0027,2026-09-01T08:44:18.780421714+07:00,3,train,16.626,11.9,1.993,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,33.04
DE000706,T0027,2026-09-01T08:45:04.085056879+07:00,4,train,16.113,11.53,1.626,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,45.35
DE000709,T0027,2026-09-01T08:45:42.602358857+07:00,5,train,15.629,11.18,1.28,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,57.0
DE000712,T0027,2026-09-01T08:46:31.920693857+07:00,6,train,15.117,10.82,0.914,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,69.3
DE000715,T0027,2026-09-01T08:47:21.469892357+07:00,7,train,14.632,10.47,0.567,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,80.96
DE000718,T0027,2026-09-01T08:48:11.597390357+07:00,8,train,14.129,10.11,0.206,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,93.07
DE000721,T0028,2026-09-01T08:49:19.534159999+07:00,1,validation,17.836,54.7,5.753,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,8.02
DE000724,T0028,2026-09-01T08:51:07.403216+07:00,2,validation,17.592,53.95,5.003,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,20.0
DE000727,T0028,2026-09-01T08:52:53.692063999+07:00,3,validation,17.352,53.21,4.265,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,31.8
DE000730,T0028,2026-09-01T08:54:44.295357714+07:00,4,validation,17.101,52.44,3.497,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,44.08
DE000733,T0028,2026-09-01T08:56:45.188255999+07:00,5,validation,16.856,51.69,2.746,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,56.09
DE000736,T0028,2026-09-01T08:58:44.835119999+07:00,6,validation,16.6,50.91,1.959,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,68.67
DE000739,T0028,2026-09-01T09:00:56.852603999+07:00,7,validation,16.363,50.18,1.233,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,80.29
DE000742,T0028,2026-09-01T09:02:44.471903999+07:00,8,validation,16.119,49.43,0.485,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,92.24
DE000745,T0029,2026-09-01T08:54:36.399663999+07:00,1,train,17.918,54.95,2.869,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,8.1
DE000748,T0029,2026-09-01T08:55:31.471638857+07:00,2,train,17.793,54.56,2.487,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,20.34
DE000751,T0029,2026-09-01T08:56:17.356539428+07:00,3,train,17.689,54.25,2.168,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,30.55
DE000754,T0029,2026-09-01T08:57:10.913327999+07:00,4,train,17.568,53.87,1.796,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,42.46
DE000757,T0029,2026-09-01T08:58:02.471807999+07:00,5,train,17.451,53.52,1.438,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,53.93
DE000760,T0029,2026-09-01T08:59:01.618656+07:00,6,train,17.317,53.11,1.028,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,67.09
DE000763,T0029,2026-09-01T09:00:00.999120+07:00,7,train,17.183,52.69,0.615,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,80.29
DE000766,T0029,2026-09-01T09:00:56.728656+07:00,8,train,17.056,52.31,0.228,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,92.69
DE000769,T0030,2026-09-01T09:01:15.547767999+07:00,1,train,17.442,12.48,4.4,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,8.32
DE000772,T0030,2026-09-01T09:02:47.832923999+07:00,2,train,16.678,11.93,3.854,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,19.71
DE000775,T0030,2026-09-01T09:04:28.295932+07:00,3,train,15.805,11.31,3.229,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,32.73
DE000778,T0030,2026-09-01T09:06:11.114498+07:00,4,train,15.007,10.74,2.658,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,44.63
DE000781,T0030,2026-09-01T09:08:11.247698+07:00,5,train,14.167,10.14,2.057,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,57.14
DE000784,T0030,2026-09-01T09:09:52.338898+07:00,6,train,13.461,9.63,1.552,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,67.67
DE000787,T0030,2026-09-01T09:11:38.026964666+07:00,7,train,12.722,9.1,1.023,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,78.68
DE000790,T0030,2026-09-01T09:13:42.319498+07:00,8,train,11.854,8.48,0.402,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,91.63
DE000793,T0031,2026-09-01T09:06:51.764559999+07:00,1,train,17.916,54.94,3.032,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,7.86
DE000796,T0031,2026-09-01T09:08:10.471400+07:00,2,train,17.787,54.55,2.639,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,19.82
DE000799,T0031,2026-09-01T09:09:10.366733333+07:00,3,train,17.69,54.25,2.339,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,28.92
DE000802,T0031,2026-09-01T09:10:15.478848+07:00,4,train,17.548,53.81,1.904,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,42.15
DE000805,T0031,2026-09-01T09:11:13.439040+07:00,5,train,17.416,53.41,1.501,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,54.38
DE000808,T0031,2026-09-01T09:12:17.432498938+07:00,6,train,17.268,52.96,1.046,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,68.21
DE000811,T0031,2026-09-01T09:12:56.684537766+07:00,7,train,17.145,52.58,0.67,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,79.64
DE000814,T0031,2026-09-01T09:13:39.710578285+07:00,8,train,17.009,52.16,0.252,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,92.35
DE000817,T0032,2026-09-01T09:13:58.700435999+07:00,1,train,17.767,54.49,6.359,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,9.12
DE000820,T0032,2026-09-01T09:17:01.868640+07:00,2,train,17.415,53.41,5.396,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,22.88
DE000823,T0032,2026-09-01T09:19:43.115340800+07:00,3,train,17.084,52.39,4.49,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,35.83
DE000826,T0032,2026-09-01T09:22:19.151920+07:00,4,train,16.752,51.37,3.579,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,48.85
DE000829,T0032,2026-09-01T09:24:27.265151999+07:00,5,train,16.505,50.62,2.904,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,58.49
DE000832,T0032,2026-09-01T09:26:40.160383999+07:00,6,train,16.25,49.83,2.205,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,68.48
DE000835,T0032,2026-09-01T09:29:02.226329999+07:00,7,train,15.974,48.99,1.451,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,79.27
DE000838,T0032,2026-09-01T09:31:44.403611999+07:00,8,train,15.666,48.04,0.605,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,91.35
DE000841,T0033,2026-09-01T09:19:56.880200+07:00,1,train,6.183,4.42,6.069,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,8.78
DE000844,T0033,2026-09-01T09:22:20.208400+07:00,2,train,5.182,3.71,5.353,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,19.55
DE000847,T0033,2026-09-01T09:23:41.416852500+07:00,3,train,4.201,3.01,4.651,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,30.1
DE000850,T0033,2026-09-01T09:25:38.261217500+07:00,4,train,3.02,2.16,3.806,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,42.8
DE000853,T0033,2026-09-01T09:28:23.839497500+07:00,5,train,1.787,1.28,2.924,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,56.06
DE000856,T0033,2026-09-01T09:31:01.065745500+07:00,6,train,0.628,0.45,2.094,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,68.52
DE000859,T0033,2026-09-01T09:33:07.002473500+07:00,7,train,0.0,0.0,1.36,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,79.56
DE000862,T0033,2026-09-01T09:35:24.344284666+07:00,8,train,0.0,0.0,0.546,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,91.8
DE000865,T0034,2026-09-01T09:25:18.048613714+07:00,1,train,78.248,239.96,6.284,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,7.48
DE000868,T0034,2026-09-01T09:27:21.560626285+07:00,2,train,77.974,239.12,5.444,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,19.85
DE000871,T0034,2026-09-01T09:29:27.744468571+07:00,3,train,77.704,238.29,4.616,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,32.05
DE000874,T0034,2026-09-01T09:31:10.708850285+07:00,4,train,77.47,237.58,3.898,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,42.61
DE000877,T0034,2026-09-01T09:33:07.547707428+07:00,5,train,77.215,236.79,3.116,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,54.13
DE000880,T0034,2026-09-01T09:35:34.713219428+07:00,6,train,76.935,235.93,2.257,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,66.77
DE000883,T0034,2026-09-01T09:38:27.874027428+07:00,7,train,76.652,235.07,1.388,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,79.57
DE000886,T0034,2026-09-01T09:40:41.818947428+07:00,8,train,76.384,234.24,0.566,1.0,150.0,15.0,75.3,69.28,True,False,EV_CAR,VF_7_PLUS,91.66
DE000889,T0035,2026-09-01T09:31:05.355264+07:00,1,train,94.056,288.44,5.398,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,7.76
DE000892,T0035,2026-09-01T09:33:02.905248+07:00,2,train,93.821,287.72,4.678,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,20.06
DE000895,T0035,2026-09-01T09:34:51.641248+07:00,3,train,93.588,287.0,3.965,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,32.24
DE000898,T0035,2026-09-01T09:36:37.750440+07:00,4,train,93.365,286.32,3.28,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,43.96
DE000901,T0035,2026-09-01T09:38:49.097704+07:00,5,train,93.136,285.62,2.577,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,55.96
DE000904,T0035,2026-09-01T09:40:35.387582857+07:00,6,train,92.911,284.93,1.888,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,67.74
DE000907,T0035,2026-09-01T09:42:14.042293714+07:00,7,train,92.689,284.24,1.206,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,79.39
DE000910,T0035,2026-09-01T09:43:57.841465904+07:00,8,train,92.455,283.53,0.488,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,91.66
DE000913,T0036,2026-09-01T09:36:48.641088+07:00,1,train,70.281,50.29,5.895,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,5.42
DE000916,T0036,2026-09-01T09:38:34.087343999+07:00,2,train,69.189,49.51,5.114,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,17.96
DE000919,T0036,2026-09-01T09:40:30.216143999+07:00,3,train,68.062,48.7,4.307,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,30.9
DE000922,T0036,2026-09-01T09:42:18.181584+07:00,4,train,67.014,47.95,3.557,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,42.93
DE000925,T0036,2026-09-01T09:43:50.355408+07:00,5,train,66.117,47.31,2.915,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,53.23
DE000928,T0036,2026-09-01T09:46:15.622715428+07:00,6,train,65.074,46.56,2.169,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,65.19
DE000931,T0036,2026-09-01T09:48:45.158572+07:00,7,train,63.938,45.75,1.356,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,78.24
DE000934,T0036,2026-09-01T09:50:08.447848+07:00,8,train,62.778,44.92,0.526,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,91.56
DE000937,T0037,2026-09-01T09:43:14.438000+07:00,1,train,77.988,239.16,4.584,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,7.51
DE000940,T0037,2026-09-01T09:44:59.062919999+07:00,2,train,77.802,238.59,4.014,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,19.01
DE000943,T0037,2026-09-01T09:46:51.059799999+07:00,3,train,77.606,237.99,3.412,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,31.16
DE000946,T0037,2026-09-01T09:48:38.769799999+07:00,4,train,77.43,237.45,2.873,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,42.03
DE000949,T0037,2026-09-01T09:50:33.194319999+07:00,5,train,77.235,236.85,2.274,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,54.13
DE000952,T0037,2026-09-01T09:52:23.236271999+07:00,6,train,77.039,236.25,1.673,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,66.25
DE000955,T0037,2026-09-01T09:53:49.128815999+07:00,7,train,76.844,235.65,1.076,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,78.29
DE000958,T0037,2026-09-01T09:55:30.106295999+07:00,8,train,76.624,234.98,0.401,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,91.92
DE000961,T0038,2026-09-01T09:48:39.510336+07:00,1,train,17.911,54.93,3.083,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,8.17
DE000964,T0038,2026-09-01T09:49:41.518128+07:00,2,train,17.77,54.49,2.652,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,21.0
DE000967,T0038,2026-09-01T09:50:45.095136+07:00,3,train,17.626,54.05,2.211,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,34.15
DE000970,T0038,2026-09-01T09:51:45.934272+07:00,4,train,17.488,53.63,1.788,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,46.73
DE000973,T0038,2026-09-01T09:52:41.442816+07:00,5,train,17.363,53.25,1.403,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,58.21
DE000976,T0038,2026-09-01T09:53:34.329948+07:00,6,train,17.243,52.88,1.036,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,69.15
DE000979,T0038,2026-09-01T09:54:39.857616+07:00,7,train,17.107,52.46,0.619,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,81.55
DE000982,T0038,2026-09-01T09:55:33.703248+07:00,8,train,16.985,52.09,0.245,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,92.69
DE000985,T0039,2026-09-01T09:55:03.370040+07:00,1,validation,17.477,12.51,4.391,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,7.85
DE000988,T0039,2026-09-01T09:56:46.914592+07:00,2,validation,16.647,11.91,3.797,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,20.31
DE000991,T0039,2026-09-01T09:58:06.070816+07:00,3,validation,15.879,11.36,3.247,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,31.85
DE000994,T0039,2026-09-01T09:59:36.090632+07:00,4,validation,15.052,10.77,2.655,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,44.27
