event_id,trip_id,timestamp,snapshot_index,trip_progress_pct,current_soc_pct,estimated_remaining_range_km,remaining_trip_distance_km,safety_reserve_km,consumption_wh_per_km,minimum_safe_soc_pct,charging_supported,swap_supported,charging_interface_class,battery_type,vehicle_model,vehicle_type,vehicle_id,battery_capacity_kwh,usable_capacity_kwh,public_swap_compatible,split,allowed_service_types,need_service,resolved_service_type
DE000925,T0036,2026-09-01T09:43:50.355408+07:00,5,53.23,66.117,47.31,2.915,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,VENTO_S,EV_MOTORBIKE,V0036,3.5,3.22,False,train,['CHARGING'],False,
DE000926,T0036,2026-09-01T09:43:50.355408+07:00,5,53.23,66.117,47.31,2.915,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,VENTO_S,EV_MOTORBIKE,V0036,3.5,3.22,False,train,['CHARGING'],True,CHARGING
DE000927,T0036,2026-09-01T09:43:50.355408+07:00,5,53.23,66.117,47.31,2.915,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,VENTO_S,EV_MOTORBIKE,V0036,3.5,3.22,False,train,['CHARGING'],True,
DE000928,T0036,2026-09-01T09:46:15.622715428+07:00,6,65.19,65.074,46.56,2.169,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,VENTO_S,EV_MOTORBIKE,V0036,3.5,3.22,False,train,['CHARGING'],False,
DE000929,T0036,2026-09-01T09:46:15.622715428+07:00,6,65.19,65.074,46.56,2.169,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,VENTO_S,EV_MOTORBIKE,V0036,3.5,3.22,False,train,['CHARGING'],True,CHARGING
DE000930,T0036,2026-09-01T09:46:15.622715428+07:00,6,65.19,65.074,46.56,2.169,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,VENTO_S,EV_MOTORBIKE,V0036,3.5,3.22,False,train,['CHARGING'],True,
DE000931,T0036,2026-09-01T09:48:45.158572+07:00,7,78.24,63.938,45.75,1.356,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,VENTO_S,EV_MOTORBIKE,V0036,3.5,3.22,False,train,['CHARGING'],False,
DE000932,T0036,2026-09-01T09:48:45.158572+07:00,7,78.24,63.938,45.75,1.356,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,VENTO_S,EV_MOTORBIKE,V0036,3.5,3.22,False,train,['CHARGING'],True,CHARGING
DE000933,T0036,2026-09-01T09:48:45.158572+07:00,7,78.24,63.938,45.75,1.356,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,VENTO_S,EV_MOTORBIKE,V0036,3.5,3.22,False,train,['CHARGING'],True,
DE000934,T0036,2026-09-01T09:50:08.447848+07:00,8,91.56,62.778,44.92,0.526,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,VENTO_S,EV_MOTORBIKE,V0036,3.5,3.22,False,train,['CHARGING'],False,
DE000935,T0036,2026-09-01T09:50:08.447848+07:00,8,91.56,62.778,44.92,0.526,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,VENTO_S,EV_MOTORBIKE,V0036,3.5,3.22,False,train,['CHARGING'],True,CHARGING
DE000936,T0036,2026-09-01T09:50:08.447848+07:00,8,91.56,62.778,44.92,0.526,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,VENTO_S,EV_MOTORBIKE,V0036,3.5,3.22,False,train,['CHARGING'],True,
DE000937,T0037,2026-09-01T09:43:14.438000+07:00,1,7.51,77.988,239.16,4.584,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],False,
DE000938,T0037,2026-09-01T09:43:14.438000+07:00,1,7.51,77.988,239.16,4.584,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,CHARGING
DE000939,T0037,2026-09-01T09:43:14.438000+07:00,1,7.51,77.988,239.16,4.584,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,
DE000940,T0037,2026-09-01T09:44:59.062919999+07:00,2,19.01,77.802,238.59,4.014,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],False,
DE000941,T0037,2026-09-01T09:44:59.062919999+07:00,2,19.01,77.802,238.59,4.014,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,CHARGING
DE000942,T0037,2026-09-01T09:44:59.062919999+07:00,2,19.01,77.802,238.59,4.014,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,
DE000943,T0037,2026-09-01T09:46:51.059799999+07:00,3,31.16,77.606,237.99,3.412,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],False,
DE000944,T0037,2026-09-01T09:46:51.059799999+07:00,3,31.16,77.606,237.99,3.412,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,CHARGING
DE000945,T0037,2026-09-01T09:46:51.059799999+07:00,3,31.16,77.606,237.99,3.412,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,
DE000946,T0037,2026-09-01T09:48:38.769799999+07:00,4,42.03,77.43,237.45,2.873,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],False,
DE000947,T0037,2026-09-01T09:48:38.769799999+07:00,4,42.03,77.43,237.45,2.873,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,CHARGING
DE000948,T0037,2026-09-01T09:48:38.769799999+07:00,4,42.03,77.43,237.45,2.873,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,
DE000949,T0037,2026-09-01T09:50:33.194319999+07:00,5,54.13,77.235,236.85,2.274,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],False,
DE000950,T0037,2026-09-01T09:50:33.194319999+07:00,5,54.13,77.235,236.85,2.274,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,CHARGING
DE000951,T0037,2026-09-01T09:50:33.194319999+07:00,5,54.13,77.235,236.85,2.274,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,
DE000952,T0037,2026-09-01T09:52:23.236271999+07:00,6,66.25,77.039,236.25,1.673,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],False,
DE000953,T0037,2026-09-01T09:52:23.236271999+07:00,6,66.25,77.039,236.25,1.673,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,CHARGING
DE000954,T0037,2026-09-01T09:52:23.236271999+07:00,6,66.25,77.039,236.25,1.673,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,
DE000955,T0037,2026-09-01T09:53:49.128815999+07:00,7,78.29,76.844,235.65,1.076,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],False,
DE000956,T0037,2026-09-01T09:53:49.128815999+07:00,7,78.29,76.844,235.65,1.076,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,CHARGING
DE000957,T0037,2026-09-01T09:53:49.128815999+07:00,7,78.29,76.844,235.65,1.076,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,
DE000958,T0037,2026-09-01T09:55:30.106295999+07:00,8,91.92,76.624,234.98,0.401,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],False,
DE000959,T0037,2026-09-01T09:55:30.106295999+07:00,8,91.92,76.624,234.98,0.401,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,CHARGING
DE000960,T0037,2026-09-01T09:55:30.106295999+07:00,8,91.92,76.624,234.98,0.401,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_9,EV_CAR,V0037,123.0,113.16,False,train,['CHARGING'],True,
DE000961,T0038,2026-09-01T09:48:39.510336+07:00,1,8.17,17.911,54.93,3.083,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000962,T0038,2026-09-01T09:48:39.510336+07:00,1,8.17,17.911,54.93,3.083,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000963,T0038,2026-09-01T09:48:39.510336+07:00,1,8.17,17.911,54.93,3.083,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,
DE000964,T0038,2026-09-01T09:49:41.518128+07:00,2,21.0,17.77,54.49,2.652,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000965,T0038,2026-09-01T09:49:41.518128+07:00,2,21.0,17.77,54.49,2.652,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000966,T0038,2026-09-01T09:49:41.518128+07:00,2,21.0,17.77,54.49,2.652,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,
DE000967,T0038,2026-09-01T09:50:45.095136+07:00,3,34.15,17.626,54.05,2.211,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000968,T0038,2026-09-01T09:50:45.095136+07:00,3,34.15,17.626,54.05,2.211,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000969,T0038,2026-09-01T09:50:45.095136+07:00,3,34.15,17.626,54.05,2.211,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,
DE000970,T0038,2026-09-01T09:51:45.934272+07:00,4,46.73,17.488,53.63,1.788,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000971,T0038,2026-09-01T09:51:45.934272+07:00,4,46.73,17.488,53.63,1.788,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000972,T0038,2026-09-01T09:51:45.934272+07:00,4,46.73,17.488,53.63,1.788,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,
DE000973,T0038,2026-09-01T09:52:41.442816+07:00,5,58.21,17.363,53.25,1.403,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000974,T0038,2026-09-01T09:52:41.442816+07:00,5,58.21,17.363,53.25,1.403,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000975,T0038,2026-09-01T09:52:41.442816+07:00,5,58.21,17.363,53.25,1.403,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,
DE000976,T0038,2026-09-01T09:53:34.329948+07:00,6,69.15,17.243,52.88,1.036,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000977,T0038,2026-09-01T09:53:34.329948+07:00,6,69.15,17.243,52.88,1.036,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000978,T0038,2026-09-01T09:53:34.329948+07:00,6,69.15,17.243,52.88,1.036,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,
DE000979,T0038,2026-09-01T09:54:39.857616+07:00,7,81.55,17.107,52.46,0.619,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000980,T0038,2026-09-01T09:54:39.857616+07:00,7,81.55,17.107,52.46,0.619,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000981,T0038,2026-09-01T09:54:39.857616+07:00,7,81.55,17.107,52.46,0.619,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,
DE000982,T0038,2026-09-01T09:55:33.703248+07:00,8,92.69,16.985,52.09,0.245,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000983,T0038,2026-09-01T09:55:33.703248+07:00,8,92.69,16.985,52.09,0.245,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE000984,T0038,2026-09-01T09:55:33.703248+07:00,8,92.69,16.985,52.09,0.245,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0038,41.9,38.55,False,train,['CHARGING'],True,
DE000985,T0039,2026-09-01T09:55:03.370040+07:00,1,7.85,17.477,12.51,4.391,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE000986,T0039,2026-09-01T09:55:03.370040+07:00,1,7.85,17.477,12.51,4.391,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE000987,T0039,2026-09-01T09:55:03.370040+07:00,1,7.85,17.477,12.51,4.391,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,
DE000988,T0039,2026-09-01T09:56:46.914592+07:00,2,20.31,16.647,11.91,3.797,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE000989,T0039,2026-09-01T09:56:46.914592+07:00,2,20.31,16.647,11.91,3.797,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE000990,T0039,2026-09-01T09:56:46.914592+07:00,2,20.31,16.647,11.91,3.797,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,
DE000991,T0039,2026-09-01T09:58:06.070816+07:00,3,31.85,15.879,11.36,3.247,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE000992,T0039,2026-09-01T09:58:06.070816+07:00,3,31.85,15.879,11.36,3.247,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE000993,T0039,2026-09-01T09:58:06.070816+07:00,3,31.85,15.879,11.36,3.247,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,
DE000994,T0039,2026-09-01T09:59:36.090632+07:00,4,44.27,15.052,10.77,2.655,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE000995,T0039,2026-09-01T09:59:36.090632+07:00,4,44.27,15.052,10.77,2.655,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE000996,T0039,2026-09-01T09:59:36.090632+07:00,4,44.27,15.052,10.77,2.655,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,
DE000997,T0039,2026-09-01T10:00:52.169792+07:00,5,55.36,14.313,10.24,2.127,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE000998,T0039,2026-09-01T10:00:52.169792+07:00,5,55.36,14.313,10.24,2.127,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE000999,T0039,2026-09-01T10:00:52.169792+07:00,5,55.36,14.313,10.24,2.127,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,
DE001000,T0039,2026-09-01T10:02:22.654064+07:00,6,68.55,13.435,9.61,1.498,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE001001,T0039,2026-09-01T10:02:22.654064+07:00,6,68.55,13.435,9.61,1.498,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE001002,T0039,2026-09-01T10:02:22.654064+07:00,6,68.55,13.435,9.61,1.498,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,
DE001003,T0039,2026-09-01T10:03:53.798672+07:00,7,79.91,12.679,9.07,0.957,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE001004,T0039,2026-09-01T10:03:53.798672+07:00,7,79.91,12.679,9.07,0.957,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE001005,T0039,2026-09-01T10:03:53.798672+07:00,7,79.91,12.679,9.07,0.957,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,
DE001006,T0039,2026-09-01T10:05:16.391168+07:00,8,91.95,11.877,8.5,0.384,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE001007,T0039,2026-09-01T10:05:16.391168+07:00,8,91.95,11.877,8.5,0.384,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,CHARGING
DE001008,T0039,2026-09-01T10:05:16.391168+07:00,8,91.95,11.877,8.5,0.384,1.0,45.0,15.0,True,False,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,EVO200,EV_MOTORBIKE,V0039,3.5,3.22,False,validation,['CHARGING'],True,
DE001009,T0040,2026-09-01T10:01:12.207599999+07:00,1,8.78,17.882,54.84,3.751,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0040,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001010,T0040,2026-09-01T10:01:12.207599999+07:00,1,8.78,17.882,54.84,3.751,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0040,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001011,T0040,2026-09-01T10:01:12.207599999+07:00,1,8.78,17.882,54.84,3.751,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0040,41.9,38.55,False,train,['CHARGING'],True,
DE001012,T0040,2026-09-01T10:02:40.220449999+07:00,2,19.48,17.739,54.4,3.31,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0040,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001013,T0040,2026-09-01T10:02:40.220449999+07:00,2,19.48,17.739,54.4,3.31,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0040,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001014,T0040,2026-09-01T10:02:40.220449999+07:00,2,19.48,17.739,54.4,3.31,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0040,41.9,38.55,False,train,['CHARGING'],True,
DE001015,T0040,2026-09-01T10:04:26.813319999+07:00,3,32.45,17.565,53.87,2.777,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0040,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001016,T0040,2026-09-01T10:04:26.813319999+07:00,3,32.45,17.565,53.87,2.777,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0040,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001017,T0040,2026-09-01T10:04:26.813319999+07:00,3,32.45,17.565,53.87,2.777,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0040,41.9,38.55,False,train,['CHARGING'],True,
DE001018,T0040,2026-09-01T10:06:04.691499999+07:00,4,44.35,17.405,53.38,2.288,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0040,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001019,T0040,2026-09-01T10:06:04.691499999+07:00,4,44.35,17.405,53.38,2.288,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0040,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001020,T0040,2026-09-01T10:06:04.691499999+07:00,4,44.35,17.405,53.38,2.288,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0040,41.9,38.55,False,train,['CHARGING'],True,
DE001021,T0040,2026-09-01T10:07:38.526039999+07:00,5,55.76,17.252,52.91,1.819,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0040,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001022,T0040,2026-09-01T10:07:38.526039999+07:00,5,55.76,17.252,52.91,1.819,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0040,41.9,38.55,False,train,['CHARGING'],True,CHARGING
