event_id,trip_id,station_id,service_type,split,eligible_candidate_count,ranking_group_size,is_ltr_group,candidate_eligible,driver_to_station_distance_m,driver_to_station_eta_min,station_to_destination_distance_m,station_to_destination_eta_min,direct_driver_to_destination_distance_m,direct_driver_to_destination_eta_min,detour_distance_m,detour_time_min,traffic_delay_factor_driver_leg,traffic_delay_factor_station_leg,traffic_adjusted_eta_min,queue_wait_min,service_time_min,total_eta_min,available_capacity,operating_status,soc_feasible,ranking_cost_label,reference_rank,is_reference_best
DE000489,T0019,S019,CHARGING,train,19,8,True,True,16113.4,19.626,15289.3,17.867,6644.0,18.81,24758.7,18.683,2.394,2.003,82.772,0.0,18.0,100.772,1,OPEN,True,154.6106,8,False
DE000492,T0019,S008,CHARGING,train,19,8,True,True,6322.6,8.31,5974.0,7.803,5744.0,16.476,6552.6,0.0,1.805,2.003,30.63,0.0,18.0,48.63,1,OPEN,True,61.3847,1,True
DE000492,T0019,S016,CHARGING,train,19,8,True,True,7081.4,9.302,6439.6,8.494,5744.0,16.476,7777.0,1.32,1.805,2.003,33.804,0.0,18.0,51.804,3,OPEN,True,66.6382,2,False
DE000492,T0019,S017,CHARGING,train,19,8,True,True,8781.8,11.398,8316.9,10.876,5744.0,16.476,11354.7,5.799,1.805,2.003,42.359,0.0,18.0,60.359,3,OPEN,True,83.4683,3,False
DE000492,T0019,S004,CHARGING,train,19,8,True,True,9250.9,10.681,9137.5,10.552,5744.0,16.476,12644.4,4.758,1.805,2.003,40.416,0.0,18.0,58.416,2,OPEN,True,84.1943,4,False
DE000492,T0019,S002,CHARGING,train,19,8,True,True,9800.4,11.419,9344.7,10.648,5744.0,16.476,13401.1,5.591,1.805,2.003,41.939,0.0,18.0,59.939,4,OPEN,True,86.7392,5,False
DE000492,T0019,S020,CHARGING,train,19,8,True,True,10345.1,14.027,10492.9,12.731,5744.0,16.476,15094.0,10.282,1.805,2.003,50.819,0.0,18.0,68.819,1,OPEN,True,101.2276,6,False
DE000492,T0019,S022,CHARGING,train,19,8,True,True,5344.2,7.519,5327.4,7.453,5744.0,16.476,4927.6,0.0,1.805,2.003,28.499,46.29,18.0,92.789,1,OPEN,True,102.2941,7,False
DE000492,T0019,S019,CHARGING,train,19,8,True,True,15995.8,19.434,15289.3,17.867,5744.0,16.476,25541.1,20.825,1.805,2.003,70.866,0.0,18.0,88.866,1,OPEN,True,144.8047,8,False
DE000495,T0019,S010,CHARGING,train,1,1,False,True,20628.9,23.958,19667.3,22.714,4842.0,14.201,35454.2,32.471,1.759,2.001,87.592,0.0,18.0,105.592,2,OPEN,True,183.9184,1,True
DE000498,T0019,S010,CHARGING,train,1,1,False,True,20689.7,24.14,19667.3,22.714,4053.0,11.571,36304.0,35.283,1.853,2.001,90.182,0.0,18.0,108.182,2,OPEN,True,188.9108,1,True
DE000501,T0019,S010,CHARGING,train,1,1,False,True,20521.0,23.634,19667.3,22.714,3223.0,8.806,36965.3,37.542,2.739,2.001,110.184,0.0,18.0,128.184,2,OPEN,True,210.7997,1,True
DE000504,T0019,S010,CHARGING,train,1,1,False,True,20101.6,22.937,19667.3,22.714,2303.0,6.47,37465.9,39.181,2.786,2.001,109.354,0.0,18.0,127.354,2,OPEN,True,211.3811,1,True
DE000507,T0019,S008,CHARGING,train,19,8,True,True,6104.1,8.156,5974.0,7.803,1490.0,4.048,10588.1,11.911,2.636,2.001,37.113,0.0,18.0,55.113,2,OPEN,True,78.5665,1,True
DE000507,T0019,S016,CHARGING,train,19,8,True,True,6862.9,9.148,6439.6,8.494,1490.0,4.048,11812.5,13.594,2.636,2.001,41.111,0.0,18.0,59.111,3,OPEN,True,85.084,2,False
DE000507,T0019,S004,CHARGING,train,19,8,True,True,9032.4,10.527,9137.5,10.552,1490.0,4.048,16679.9,17.031,2.636,2.001,48.864,0.0,18.0,66.864,3,OPEN,True,103.4315,3,False
DE000507,T0019,S017,CHARGING,train,19,8,True,True,8563.3,11.244,8316.9,10.876,1490.0,4.048,15390.2,18.072,2.636,2.001,51.402,0.0,18.0,69.402,3,OPEN,True,103.6509,4,False
DE000507,T0019,S002,CHARGING,train,19,8,True,True,9581.9,11.265,9344.7,10.648,1490.0,4.048,17436.6,17.864,2.636,2.001,51.0,0.0,18.0,69.0,4,OPEN,True,106.9396,5,False
DE000507,T0019,S025,CHARGING,train,19,8,True,True,10088.9,11.76,10319.6,11.541,1490.0,4.048,18918.5,19.253,2.636,2.001,54.093,0.0,18.0,72.093,1,OPEN,True,114.3935,6,False
DE000507,T0019,S020,CHARGING,train,19,8,True,True,10632.6,13.873,10492.9,12.731,1490.0,4.048,19635.5,22.555,2.636,2.001,62.043,0.0,18.0,80.043,1,OPEN,True,124.6032,7,False
DE000507,T0019,S019,CHARGING,train,19,8,True,True,15777.3,19.28,15289.3,17.867,1490.0,4.048,29576.6,33.098,2.636,2.001,86.574,0.0,18.0,104.574,3,OPEN,True,170.9514,8,False
DE000510,T0019,S008,CHARGING,train,19,8,True,True,5984.2,7.882,5974.0,7.803,638.0,1.4,11320.2,14.285,1.594,2.001,28.178,0.0,18.0,46.178,2,OPEN,True,71.6896,1,True
DE000510,T0019,S016,CHARGING,train,19,8,True,True,6743.0,8.874,6439.6,8.494,638.0,1.4,12544.6,15.968,1.594,2.001,31.142,0.0,18.0,49.142,3,OPEN,True,77.173,2,False
DE000510,T0019,S017,CHARGING,train,19,8,True,True,8443.4,10.97,8316.9,10.876,638.0,1.4,16122.3,20.446,1.594,2.001,39.25,0.0,18.0,57.25,3,OPEN,True,93.556,3,False
DE000510,T0019,S004,CHARGING,train,19,8,True,True,8912.5,10.253,9137.5,10.552,638.0,1.4,17412.0,19.405,1.594,2.001,37.459,0.0,18.0,55.459,3,OPEN,True,94.084,4,False
DE000510,T0019,S002,CHARGING,train,19,8,True,True,9462.0,10.991,9344.7,10.648,638.0,1.4,18168.7,20.239,1.594,2.001,38.826,0.0,18.0,56.826,4,OPEN,True,96.8229,5,False
DE000510,T0019,S025,CHARGING,train,19,8,True,True,10064.7,11.601,10319.6,11.541,638.0,1.4,19746.3,21.742,1.594,2.001,41.585,0.0,18.0,59.585,1,OPEN,True,104.1634,6,False
DE000510,T0019,S020,CHARGING,train,19,8,True,True,10879.8,13.599,10492.9,12.731,638.0,1.4,20734.7,24.93,1.594,2.001,47.151,0.0,18.0,65.151,1,OPEN,True,112.5031,7,False
DE000510,T0019,S019,CHARGING,train,19,8,True,True,15657.4,19.006,15289.3,17.867,638.0,1.4,30308.7,35.473,1.594,2.001,66.047,0.0,18.0,84.047,3,OPEN,True,152.4829,8,False
DE000513,T0020,S010,CHARGING,train,1,1,False,True,11466.0,14.38,11914.1,15.072,4809.0,11.067,18571.1,18.386,2.345,2.001,63.882,0.0,18.0,81.882,2,OPEN,True,122.9207,1,True
DE000516,T0020,S010,CHARGING,train,1,1,False,True,11390.7,14.564,11914.1,15.072,4244.0,9.87,19060.8,19.766,1.839,2.001,56.943,0.0,18.0,74.943,2,OPEN,True,117.3061,1,True
DE000519,T0020,S010,CHARGING,train,1,1,False,True,11164.4,14.195,11914.1,15.072,3641.0,8.238,19437.5,21.029,2.747,2.001,69.152,0.0,18.0,87.152,2,OPEN,True,130.5845,1,True
DE000522,T0020,S010,CHARGING,train,1,1,False,True,11317.0,14.29,11914.1,15.072,3007.0,6.913,20224.1,22.449,1.96,2.001,58.168,0.0,18.0,76.168,2,OPEN,True,121.5285,1,True
DE000525,T0020,S010,CHARGING,train,1,1,False,True,11174.3,14.029,11914.1,15.072,2354.0,5.496,20734.4,23.606,1.963,2.001,57.7,0.0,18.0,75.7,2,OPEN,True,122.37,1,True
DE000528,T0020,S010,CHARGING,train,1,1,False,True,11317.0,14.29,11914.1,15.072,1712.0,4.058,21519.1,25.304,2.201,2.001,61.612,0.0,18.0,79.612,2,OPEN,True,128.276,1,True
DE000531,T0020,S010,CHARGING,train,1,1,False,True,11559.1,14.574,11914.1,15.072,1068.0,2.571,22405.2,27.075,2.234,2.001,62.717,0.0,18.0,80.717,2,OPEN,True,131.5964,1,True
DE000534,T0020,S029,CHARGING,train,19,8,True,True,6639.1,10.249,6694.5,10.23,469.0,1.2,12864.6,19.279,2.219,2.001,43.213,0.0,18.0,61.213,3,OPEN,True,90.712,1,True
DE000534,T0020,S011,CHARGING,train,19,8,True,True,11683.7,15.654,11375.4,14.592,469.0,1.2,22590.1,29.046,2.219,2.001,63.935,0.0,18.0,81.935,2,OPEN,True,133.6766,2,False
DE000534,T0020,S010,CHARGING,train,19,8,True,True,11848.0,15.149,11914.1,15.072,469.0,1.2,23293.1,29.021,2.219,2.001,63.775,0.0,18.0,81.775,2,OPEN,True,134.9164,3,False
DE000534,T0020,S007,CHARGING,train,19,8,True,True,15830.4,16.107,15105.2,15.037,469.0,1.2,30466.6,29.943,2.219,2.001,65.829,0.0,18.0,83.829,3,OPEN,True,151.1979,4,False
DE000534,T0020,S026,CHARGING,train,19,8,True,True,14791.9,15.977,16788.3,17.502,469.0,1.2,31111.2,32.279,2.219,2.001,70.474,0.0,18.0,88.474,3,OPEN,True,157.7163,5,False
DE000534,T0020,S019,CHARGING,train,19,8,True,True,15540.7,18.619,15638.4,19.747,469.0,1.2,30710.1,37.166,2.219,2.001,80.829,0.0,18.0,98.829,3,OPEN,True,168.4912,6,False
DE000534,T0020,S013,CHARGING,train,19,8,True,True,17423.9,22.321,17468.2,22.06,469.0,1.2,34423.1,43.181,2.219,2.001,93.673,0.0,18.0,111.673,1,OPEN,True,190.965,7,False
DE000534,T0020,S017,CHARGING,train,19,8,True,True,20546.1,25.664,20906.8,25.576,469.0,1.2,40983.9,50.04,2.219,2.001,108.126,0.0,18.0,126.126,3,OPEN,True,219.5537,8,False
DE000537,T0021,S030,BATTERY_SWAP,train,4,4,True,True,2951.0,4.987,2526.0,4.269,2962.0,6.593,2515.0,2.663,1.63,2.001,16.671,0.0,6.0,22.671,4,OPEN,True,26.9666,1,True
DE000537,T0021,S018,BATTERY_SWAP,train,4,4,True,True,4950.4,6.343,5090.5,5.597,2962.0,6.593,7078.9,5.347,1.63,2.001,21.539,0.0,6.0,27.539,2,OPEN,True,42.3336,2,False
DE000537,T0021,S010,CHARGING,train,4,4,True,True,4115.2,6.284,3617.6,5.566,2962.0,6.593,4770.8,5.256,1.63,2.001,21.38,0.0,18.0,39.38,2,OPEN,True,49.5354,3,False
DE000537,T0021,S009,BATTERY_SWAP,train,4,4,True,True,9659.7,11.951,9823.0,11.419,2962.0,6.593,16520.7,16.777,1.63,2.001,42.331,0.0,6.0,48.331,4,OPEN,True,84.1664,4,False
DE000541,T0021,S030,BATTERY_SWAP,train,4,4,True,True,2794.7,4.675,2526.0,4.269,2545.0,5.685,2775.7,3.259,2.468,2.001,20.079,0.0,6.0,26.079,4,OPEN,True,31.0451,1,True
DE000541,T0021,S018,BATTERY_SWAP,train,4,4,True,True,4794.1,6.031,5090.5,5.597,2545.0,5.685,7339.6,5.943,2.468,2.001,26.083,0.0,6.0,32.083,2,OPEN,True,47.5482,2,False
DE000541,T0021,S010,CHARGING,train,4,4,True,True,3958.9,5.972,3617.6,5.566,2545.0,5.685,5031.5,5.852,2.468,2.001,25.875,0.0,18.0,43.875,2,OPEN,True,54.7006,3,False
DE000541,T0021,S009,BATTERY_SWAP,train,4,4,True,True,9503.4,11.639,9823.0,11.419,2545.0,5.685,16781.4,17.373,2.468,2.001,51.574,0.0,6.0,57.574,4,OPEN,True,94.0805,4,False
DE000545,T0021,S030,BATTERY_SWAP,train,4,4,True,True,2557.6,4.446,2526.0,4.269,2152.0,4.807,2931.6,3.907,2.737,2.001,20.709,0.0,6.0,26.709,4,OPEN,True,32.149,1,True
DE000545,T0021,S018,BATTERY_SWAP,train,4,4,True,True,4557.0,5.801,5090.5,5.597,2152.0,4.807,7495.5,6.591,2.737,2.001,27.078,0.0,6.0,33.078,2,OPEN,True,49.0168,2,False
DE000545,T0021,S010,CHARGING,train,4,4,True,True,3721.8,5.742,3617.6,5.566,2152.0,4.807,5187.4,6.501,2.737,2.001,26.853,0.0,18.0,44.853,2,OPEN,True,56.1534,3,False
DE000545,T0021,S009,BATTERY_SWAP,train,4,4,True,True,9266.3,11.409,9823.0,11.419,2152.0,4.807,16937.3,18.022,2.737,2.001,54.078,0.0,6.0,60.078,4,OPEN,True,97.0577,4,False
DE000549,T0021,S030,BATTERY_SWAP,train,4,4,True,True,2371.5,4.04,2526.0,4.269,1757.0,3.638,3140.5,4.671,1.939,2.001,16.375,0.0,6.0,22.375,4,OPEN,True,28.4239,1,True
DE000549,T0021,S018,BATTERY_SWAP,train,4,4,True,True,4371.0,5.396,5090.5,5.597,1757.0,3.638,7704.5,7.355,1.939,2.001,21.662,0.0,6.0,27.662,2,OPEN,True,44.21,2,False
DE000549,T0021,S010,CHARGING,train,4,4,True,True,3535.8,5.337,3617.6,5.566,1757.0,3.638,5396.4,7.264,1.939,2.001,21.485,0.0,18.0,39.485,2,OPEN,True,51.3935,3,False
DE000549,T0021,S009,BATTERY_SWAP,train,4,4,True,True,9080.2,11.004,9823.0,11.419,1757.0,3.638,17146.2,18.785,1.939,2.001,44.187,0.0,6.0,50.187,4,OPEN,True,87.7755,4,False
DE000553,T0021,S030,BATTERY_SWAP,train,5,5,True,True,2371.5,4.04,2526.0,4.269,1363.0,2.328,3534.5,5.981,1.711,2.001,15.454,8.0,6.0,29.454,2,OPEN,True,37.3184,1,True
DE000553,T0021,S010,BATTERY_SWAP,train,5,5,True,True,3535.8,5.337,3617.6,5.566,1363.0,2.328,5790.4,8.575,1.711,2.001,20.268,0.0,6.0,26.268,2,OPEN,True,39.2924,2,False
DE000553,T0021,S018,BATTERY_SWAP,train,5,5,True,True,4371.0,5.396,5090.5,5.597,1363.0,2.328,8098.5,8.665,1.711,2.001,20.432,0.0,6.0,26.432,2,OPEN,True,44.0954,3,False
DE000553,T0021,S010,CHARGING,train,5,5,True,True,3535.8,5.337,3617.6,5.566,1363.0,2.328,5790.4,8.575,1.711,2.001,20.268,0.0,18.0,38.268,2,OPEN,True,51.2924,4,False
DE000553,T0021,S009,BATTERY_SWAP,train,5,5,True,True,9080.2,11.004,9823.0,11.419,1363.0,2.328,17540.2,20.096,1.711,2.001,41.678,0.0,6.0,47.678,4,OPEN,True,86.3822,5,False
DE000557,T0021,S030,BATTERY_SWAP,train,5,5,True,True,1988.6,3.466,2526.0,4.269,981.0,1.61,3533.6,6.125,1.973,2.001,15.379,8.0,6.0,29.379,2,OPEN,True,37.2778,1,True
DE000557,T0021,S010,BATTERY_SWAP,train,5,5,True,True,3152.8,4.762,3617.6,5.566,981.0,1.61,5789.4,8.718,1.973,2.001,20.533,0.0,6.0,26.533,2,OPEN,True,39.5913,2,False
DE000557,T0021,S018,BATTERY_SWAP,train,5,5,True,True,3988.1,4.821,5090.5,5.597,981.0,1.61,8097.6,8.809,1.973,2.001,20.712,0.0,6.0,26.712,2,OPEN,True,44.4099,3,False
DE000557,T0021,S010,CHARGING,train,5,5,True,True,3152.8,4.762,3617.6,5.566,981.0,1.61,5789.4,8.718,1.973,2.001,20.533,0.0,18.0,38.533,2,OPEN,True,51.5913,4,False
DE000557,T0021,S009,BATTERY_SWAP,train,5,5,True,True,8697.3,10.429,9823.0,11.419,981.0,1.61,17539.3,20.239,1.973,2.001,43.428,0.0,6.0,49.428,4,OPEN,True,88.1661,5,False
DE000561,T0021,S030,BATTERY_SWAP,train,5,5,True,True,1998.3,3.629,2526.0,4.269,622.0,0.847,3902.3,7.051,2.657,2.001,18.184,8.0,6.0,32.184,2,OPEN,True,41.0511,1,True
DE000561,T0021,S010,BATTERY_SWAP,train,5,5,True,True,3162.5,4.926,3617.6,5.566,622.0,0.847,6158.1,9.644,2.657,2.001,24.225,0.0,6.0,30.225,2,OPEN,True,44.2517,2,False
DE000561,T0021,S018,BATTERY_SWAP,train,5,5,True,True,4178.6,4.985,5090.5,5.597,622.0,0.847,8647.1,9.735,2.657,2.001,24.444,0.0,6.0,30.444,2,OPEN,True,49.4723,3,False
DE000561,T0021,S010,CHARGING,train,5,5,True,True,3162.5,4.926,3617.6,5.566,622.0,0.847,6158.1,9.644,2.657,2.001,24.225,0.0,18.0,42.225,2,OPEN,True,56.2517,4,False
DE000561,T0021,S009,BATTERY_SWAP,train,5,5,True,True,8887.9,10.593,9823.0,11.419,622.0,0.847,18088.9,21.165,2.657,2.001,50.995,0.0,6.0,56.995,4,OPEN,True,97.0645,5,False
DE000565,T0021,S030,BATTERY_SWAP,train,5,5,True,True,2218.9,3.818,2526.0,4.269,244.0,0.393,4500.9,7.693,1.984,2.001,16.117,8.0,6.0,30.117,2,OPEN,True,40.342,1,True
DE000565,T0021,S010,BATTERY_SWAP,train,5,5,True,True,3383.2,5.115,3617.6,5.566,244.0,0.393,6756.8,10.287,1.984,2.001,21.285,0.0,6.0,27.285,2,OPEN,True,42.67,2,False
DE000565,T0021,S018,BATTERY_SWAP,train,5,5,True,True,4399.3,5.174,5090.5,5.597,244.0,0.393,9245.8,10.378,1.984,2.001,21.465,0.0,6.0,27.465,2,OPEN,True,47.8509,3,False
DE000565,T0021,S010,CHARGING,train,5,5,True,True,3383.2,5.115,3617.6,5.566,244.0,0.393,6756.8,10.287,1.984,2.001,21.285,0.0,18.0,39.285,2,OPEN,True,54.67,4,False
DE000565,T0021,S009,BATTERY_SWAP,train,5,5,True,True,9108.5,10.782,9823.0,11.419,244.0,0.393,18687.5,21.808,1.984,2.001,44.242,0.0,6.0,50.242,4,OPEN,True,91.6687,5,False
DE000641,T0025,S019,CHARGING,train,17,8,True,True,2463.1,5.618,1282.3,2.728,5274.0,16.441,0.0,0.0,2.69,2.001,20.571,0.0,18.0,38.571,1,OPEN,True,38.2212,1,True
DE000641,T0025,S011,CHARGING,train,17,8,True,True,6597.4,11.648,5961.4,8.947,5274.0,16.441,7284.8,4.154,2.69,2.001,49.237,0.0,18.0,67.237,3,OPEN,True,81.795,2,False
DE000641,T0025,S007,CHARGING,train,17,8,True,True,8246.2,12.939,7165.4,10.871,5274.0,16.441,10137.6,7.368,2.69,2.001,56.557,0.0,18.0,74.557,4,OPEN,True,95.2745,3,False
DE000641,T0025,S010,CHARGING,train,17,8,True,True,10117.7,13.722,8634.9,10.981,5274.0,16.441,13478.6,8.262,2.69,2.001,58.885,0.0,18.0,76.885,3,OPEN,True,104.8581,4,False
DE000641,T0025,S016,CHARGING,train,17,8,True,True,10340.3,14.548,9538.4,12.058,5274.0,16.441,14604.7,10.165,2.69,2.001,63.263,0.0,18.0,81.263,2,OPEN,True,112.3133,5,False
DE000641,T0025,S026,CHARGING,train,17,8,True,True,10767.6,16.133,9869.0,13.336,5274.0,16.441,15362.6,13.028,2.69,2.001,70.084,0.0,18.0,88.084,1,OPEN,True,121.7163,6,False
DE000641,T0025,S017,CHARGING,train,17,8,True,True,10645.3,16.098,10014.5,13.624,5274.0,16.441,15385.8,13.282,2.69,2.001,70.566,0.0,18.0,88.566,2,OPEN,True,121.9579,7,False
DE000641,T0025,S022,CHARGING,train,17,8,True,True,11722.0,17.011,11084.5,14.637,5274.0,16.441,17532.5,15.207,2.69,2.001,75.048,0.0,18.0,93.048,5,OPEN,True,130.1649,8,False
DE000644,T0025,S019,CHARGING,train,17,8,True,True,2616.3,6.077,1282.3,2.728,4622.0,14.268,0.0,0.0,2.38,2.001,19.923,0.0,18.0,37.923,1,OPEN,True,37.5735,1,True
DE000644,T0025,S011,CHARGING,train,17,8,True,True,6750.6,12.108,5961.4,8.947,4622.0,14.268,8090.0,6.787,2.38,2.001,46.72,0.0,18.0,64.72,3,OPEN,True,81.5463,2,False
DE000644,T0025,S007,CHARGING,train,17,8,True,True,8399.4,13.398,7165.4,10.871,4622.0,14.268,10942.8,10.001,2.38,2.001,53.64,0.0,18.0,71.64,4,OPEN,True,94.6258,3,False
DE000644,T0025,S010,CHARGING,train,17,8,True,True,10270.9,14.182,8634.9,10.981,4622.0,14.268,14283.8,10.895,2.38,2.001,55.725,0.0,18.0,73.725,3,OPEN,True,103.9665,4,False
DE000644,T0025,S016,CHARGING,train,17,8,True,True,10493.5,15.007,9538.4,12.058,4622.0,14.268,15409.9,12.798,2.38,2.001,59.846,0.0,18.0,77.846,2,OPEN,True,111.1657,5,False
DE000644,T0025,S026,CHARGING,train,17,8,True,True,10920.7,16.593,9869.0,13.336,4622.0,14.268,16167.7,15.661,2.38,2.001,66.176,0.0,18.0,84.176,1,OPEN,True,120.077,6,False
DE000644,T0025,S017,CHARGING,train,17,8,True,True,10798.5,16.557,10014.5,13.624,4622.0,14.268,16191.0,15.914,2.38,2.001,66.669,0.0,18.0,84.669,2,OPEN,True,120.3297,7,False
DE000644,T0025,S022,CHARGING,train,17,8,True,True,11875.2,17.471,11084.5,14.637,4622.0,14.268,18337.7,17.839,2.38,2.001,70.868,0.0,18.0,88.868,5,OPEN,True,128.2536,8,False
DE000647,T0025,S019,CHARGING,train,17,8,True,True,2490.0,5.699,1282.3,2.728,3999.0,12.19,0.0,0.0,2.061,2.001,17.204,0.0,18.0,35.204,1,OPEN,True,34.8543,1,True
DE000647,T0025,S011,CHARGING,train,17,8,True,True,6624.3,11.729,5961.4,8.947,3999.0,12.19,8586.7,8.486,2.061,2.001,42.077,0.0,18.0,60.077,3,OPEN,True,78.3215,2,False
DE000647,T0025,S007,CHARGING,train,17,8,True,True,8273.2,13.019,7165.4,10.871,3999.0,12.19,11439.6,11.7,2.061,2.001,48.585,0.0,18.0,66.585,4,OPEN,True,90.9895,3,False
DE000647,T0025,S010,CHARGING,train,17,8,True,True,10144.6,13.803,8634.9,10.981,3999.0,12.19,14780.5,12.593,2.061,2.001,50.421,0.0,18.0,68.421,3,OPEN,True,100.0801,4,False
DE000647,T0025,S016,CHARGING,train,17,8,True,True,10367.2,14.629,9538.4,12.058,3999.0,12.19,15906.6,14.497,2.061,2.001,54.279,0.0,18.0,72.279,2,OPEN,True,107.0159,5,False
DE000647,T0025,S026,CHARGING,train,17,8,True,True,10794.5,16.214,9869.0,13.336,3999.0,12.19,16664.5,17.36,2.061,2.001,60.103,0.0,18.0,78.103,1,OPEN,True,115.4215,6,False
DE000647,T0025,S017,CHARGING,train,17,8,True,True,10672.3,16.179,10014.5,13.624,3999.0,12.19,16687.8,17.613,2.061,2.001,60.607,0.0,18.0,78.607,2,OPEN,True,115.6857,7,False
DE000647,T0025,S022,CHARGING,train,17,8,True,True,11748.9,17.092,11084.5,14.637,3999.0,12.19,18834.4,19.538,2.061,2.001,64.515,0.0,18.0,82.515,5,OPEN,True,123.3179,8,False
DE000650,T0025,S019,CHARGING,train,17,8,True,True,1983.6,4.302,1282.3,2.728,3310.0,9.896,0.0,0.0,1.736,2.001,12.927,0.0,18.0,30.927,1,OPEN,True,30.5771,1,True
DE000650,T0025,S011,CHARGING,train,17,8,True,True,6057.1,10.027,5961.4,8.947,3310.0,9.896,8708.5,9.078,1.736,2.001,35.311,0.0,18.0,53.311,3,OPEN,True,71.9474,2,False
DE000650,T0025,S007,CHARGING,train,17,8,True,True,7825.6,11.318,7165.4,10.871,3310.0,9.896,11681.0,12.292,1.736,2.001,41.4,0.0,18.0,59.4,4,OPEN,True,84.4351,3,False
DE000650,T0025,S010,CHARGING,train,17,8,True,True,9577.4,12.101,8634.9,10.981,3310.0,9.896,14902.3,13.186,1.736,2.001,42.981,0.0,18.0,60.981,3,OPEN,True,93.0319,4,False
DE000650,T0025,S016,CHARGING,train,17,8,True,True,9800.0,12.927,9538.4,12.058,3310.0,9.896,16028.4,15.089,1.736,2.001,46.57,0.0,18.0,64.57,2,OPEN,True,99.6993,5,False
DE000650,T0025,S026,CHARGING,train,17,8,True,True,10346.9,14.513,9869.0,13.336,3310.0,9.896,16905.9,17.952,1.736,2.001,51.879,0.0,18.0,69.879,1,OPEN,True,107.8289,6,False
DE000650,T0025,S017,CHARGING,train,17,8,True,True,10272.0,14.477,10014.5,13.624,3310.0,9.896,16976.5,18.205,1.736,2.001,52.395,0.0,18.0,70.395,2,OPEN,True,108.1992,7,False
DE000650,T0025,S022,CHARGING,train,17,8,True,True,11181.7,15.391,11084.5,14.637,3310.0,9.896,18956.2,20.131,1.736,2.001,56.006,0.0,18.0,74.006,5,OPEN,True,115.2008,8,False
DE000653,T0025,S019,CHARGING,train,19,8,True,True,1731.9,3.939,1282.3,2.728,2548.0,7.549,466.2,0.0,2.787,2.001,16.436,0.0,18.0,34.436,2,OPEN,True,34.6686,1,True
DE000653,T0025,S011,CHARGING,train,19,8,True,True,6042.6,9.984,5961.4,8.947,2548.0,7.549,9456.0,11.382,2.787,2.001,45.728,0.0,18.0,63.728,2,OPEN,True,84.7859,2,False
DE000653,T0025,S007,CHARGING,train,19,8,True,True,7811.1,11.274,7165.4,10.871,2548.0,7.549,12428.5,14.596,2.787,2.001,53.174,0.0,18.0,71.174,3,OPEN,True,98.63,3,False
DE000653,T0025,S010,CHARGING,train,19,8,True,True,9562.9,12.058,8634.9,10.981,2548.0,7.549,15649.8,15.489,2.787,2.001,55.578,0.0,18.0,73.578,2,OPEN,True,108.0502,4,False
DE000653,T0025,S016,CHARGING,train,19,8,True,True,9785.5,12.884,9538.4,12.058,2548.0,7.549,16775.9,17.393,2.787,2.001,60.036,0.0,18.0,78.036,3,OPEN,True,114.8855,5,False
DE000653,T0025,S026,CHARGING,train,19,8,True,True,10332.5,14.469,9869.0,13.336,2548.0,7.549,17653.5,20.256,2.787,2.001,67.011,0.0,18.0,85.011,3,OPEN,True,124.3317,6,False
DE000653,T0025,S017,CHARGING,train,19,8,True,True,10020.2,14.434,10014.5,13.624,2548.0,7.549,17486.7,20.509,2.787,2.001,67.489,0.0,18.0,85.489,1,OPEN,True,125.2398,7,False
DE000653,T0025,S022,CHARGING,train,19,8,True,True,11167.3,15.347,11084.5,14.637,2548.0,7.549,19703.8,22.434,2.787,2.001,72.06,0.0,18.0,90.06,5,OPEN,True,133.3262,8,False
DE000656,T0025,S019,CHARGING,train,19,8,True,True,1997.7,4.176,1282.3,2.728,1794.0,5.037,1486.0,1.867,2.75,2.001,16.943,0.0,18.0,34.943,2,OPEN,True,37.6815,1,True
DE000656,T0025,S011,CHARGING,train,19,8,True,True,5799.4,9.519,5961.4,8.947,1794.0,5.037,9966.8,13.429,2.75,2.001,44.081,0.0,18.0,62.081,2,OPEN,True,84.6719,2,False
DE000656,T0025,S007,CHARGING,train,19,8,True,True,7442.8,10.732,7165.4,10.871,1794.0,5.037,12814.2,16.565,2.75,2.001,51.265,0.0,18.0,69.265,3,OPEN,True,97.9842,3,False
DE000656,T0025,S010,CHARGING,train,19,8,True,True,9319.7,11.593,8634.9,10.981,1794.0,5.037,16160.6,17.537,2.75,2.001,53.854,0.0,18.0,71.854,2,OPEN,True,107.8595,4,False
DE000656,T0025,S016,CHARGING,train,19,8,True,True,9758.1,12.801,9538.4,12.058,1794.0,5.037,17502.5,19.822,2.75,2.001,59.332,0.0,18.0,77.332,3,OPEN,True,116.2428,5,False
DE000656,T0025,S026,CHARGING,train,19,8,True,True,9964.2,13.927,9869.0,13.336,1794.0,5.037,18039.2,22.225,2.75,2.001,64.983,0.0,18.0,82.983,3,OPEN,True,123.5677,6,False
DE000656,T0025,S017,CHARGING,train,19,8,True,True,10321.6,14.351,10014.5,13.624,1794.0,5.037,18542.1,22.938,2.75,2.001,66.729,0.0,18.0,84.729,1,OPEN,True,127.1974,7,False
DE000656,T0025,S022,CHARGING,train,19,8,True,True,11139.8,15.265,11084.5,14.637,1794.0,5.037,20430.3,24.864,2.75,2.001,71.266,0.0,18.0,89.266,5,OPEN,True,134.5922,8,False
